lat,lon,elevation
21.514583333333334,91.83958333333334,-6
21.514583333333334,91.84375,-1
21.514583333333334,91.84791666666666,0
21.514583333333334,91.85208333333333,2
21.514583333333334,91.85624999999999,5
21.514583333333334,91.86041666666665,3
21.514583333333334,91.86458333333331,4
21.514583333333334,91.86874999999998,5
21.514583333333334,91.87291666666664,6
21.514583333333334,91.8770833333333,7
21.514583333333334,91.88125000000002,7
21.514583333333334,91.88541666666669,7
21.514583333333334,91.88958333333335,6
21.514583333333334,91.89375000000001,6
21.514583333333334,91.89791666666667,5
21.514583333333334,91.90208333333334,4
21.514583333333334,91.90625,3
21.514583333333334,91.91041666666666,3
21.514583333333334,91.91458333333333,3
21.514583333333334,91.91874999999999,4
21.514583333333334,91.92291666666665,4
21.514583333333334,91.92708333333331,3
21.514583333333334,91.93124999999998,4
21.514583333333334,91.93541666666664,7
21.514583333333334,91.9395833333333,7
21.514583333333334,91.94375000000002,8
21.514583333333334,91.94791666666669,8
21.514583333333334,91.95208333333335,5
21.514583333333334,91.95625000000001,4
21.514583333333334,91.96041666666667,6
21.514583333333334,91.96458333333334,6
21.514583333333334,91.96875,8
21.514583333333334,91.97291666666666,3
21.514583333333334,91.97708333333333,2
21.514583333333334,91.98124999999999,0
21.514583333333334,91.98541666666665,-1
21.514583333333334,91.98958333333331,-3
21.514583333333334,91.99374999999998,-3
21.514583333333334,91.99791666666664,-1
21.514583333333334,92.0020833333333,1
21.514583333333334,92.00625000000002,3
21.514583333333334,92.01041666666669,5
21.514583333333334,92.01458333333335,5
21.514583333333334,92.01875000000001,3
21.514583333333334,92.02291666666667,2
21.518749999999997,91.78541666666666,-19
21.518749999999997,91.78958333333333,-21
21.518749999999997,91.79374999999999,-23
21.518749999999997,91.79791666666665,-25
21.518749999999997,91.80208333333331,-28
21.518749999999997,91.80624999999998,-30
21.518749999999997,91.81041666666664,-33
21.518749999999997,91.8145833333333,-35
21.518749999999997,91.81875000000002,-37
21.518749999999997,91.82291666666669,-35
21.518749999999997,91.82708333333335,-28
21.518749999999997,91.83125000000001,-20
21.518749999999997,91.83541666666667,-12
21.518749999999997,91.83958333333334,-5
21.518749999999997,91.84375,-1
21.518749999999997,91.84791666666666,1
21.518749999999997,91.85208333333333,2
21.518749999999997,91.85624999999999,3
21.518749999999997,91.86041666666665,4
21.518749999999997,91.86458333333331,5
21.518749999999997,91.86874999999998,6
21.518749999999997,91.87291666666664,6
21.518749999999997,91.8770833333333,7
21.518749999999997,91.88125000000002,7
21.518749999999997,91.88541666666669,7
21.518749999999997,91.88958333333335,6
21.518749999999997,91.89375000000001,6
21.518749999999997,91.89791666666667,5
21.518749999999997,91.90208333333334,4
21.518749999999997,91.90625,4
21.518749999999997,91.91041666666666,4
21.518749999999997,91.91458333333333,4
21.518749999999997,91.91874999999999,5
21.518749999999997,91.92291666666665,6
21.518749999999997,91.92708333333331,4
21.518749999999997,91.93124999999998,5
21.518749999999997,91.93541666666664,7
21.518749999999997,91.9395833333333,5
21.518749999999997,91.94375000000002,5
21.518749999999997,91.94791666666669,4
21.518749999999997,91.95208333333335,4
21.518749999999997,91.95625000000001,5
21.518749999999997,91.96041666666667,7
21.518749999999997,91.96458333333334,7
21.518749999999997,91.96875,8
21.518749999999997,91.97291666666666,5
21.518749999999997,91.97708333333333,3
21.518749999999997,91.98124999999999,1
21.518749999999997,91.98541666666665,-1
21.518749999999997,91.98958333333331,-3
21.518749999999997,91.99374999999998,-4
21.518749999999997,91.99791666666664,-2
21.518749999999997,92.0020833333333,1
21.518749999999997,92.00625000000002,3
21.518749999999997,92.01041666666669,7
21.518749999999997,92.01458333333335,7
21.518749999999997,92.01875000000001,5
21.518749999999997,92.02291666666667,3
21.52291666666666,91.78541666666666,-20
21.52291666666666,91.78958333333333,-22
21.52291666666666,91.79374999999999,-24
21.52291666666666,91.79791666666665,-26
21.52291666666666,91.80208333333331,-28
21.52291666666666,91.80624999999998,-31
21.52291666666666,91.81041666666664,-33
21.52291666666666,91.8145833333333,-35
21.52291666666666,91.81875000000002,-35
21.52291666666666,91.82291666666669,-33
21.52291666666666,91.82708333333335,-27
21.52291666666666,91.83125000000001,-19
21.52291666666666,91.83541666666667,-12
21.52291666666666,91.83958333333334,-5
21.52291666666666,91.84375,-1
21.52291666666666,91.84791666666666,3
21.52291666666666,91.85208333333333,2
21.52291666666666,91.85624999999999,5
21.52291666666666,91.86041666666665,5
21.52291666666666,91.86458333333331,6
21.52291666666666,91.86874999999998,6
21.52291666666666,91.87291666666664,7
21.52291666666666,91.8770833333333,7
21.52291666666666,91.88125000000002,7
21.52291666666666,91.88541666666669,7
21.52291666666666,91.88958333333335,6
21.52291666666666,91.89375000000001,6
21.52291666666666,91.89791666666667,7
21.52291666666666,91.90208333333334,4
21.52291666666666,91.90625,4
21.52291666666666,91.91041666666666,3
21.52291666666666,91.91458333333333,3
21.52291666666666,91.91874999999999,2
21.52291666666666,91.92291666666665,3
21.52291666666666,91.92708333333331,3
21.52291666666666,91.93124999999998,4
21.52291666666666,91.93541666666664,6
21.52291666666666,91.9395833333333,7
21.52291666666666,91.94375000000002,5
21.52291666666666,91.94791666666669,4
21.52291666666666,91.95208333333335,4
21.52291666666666,91.95625000000001,7
21.52291666666666,91.96041666666667,7
21.52291666666666,91.96458333333334,5
21.52291666666666,91.96875,7
21.52291666666666,91.97291666666666,7
21.52291666666666,91.97708333333333,5
21.52291666666666,91.98124999999999,2
21.52291666666666,91.98541666666665,0
21.52291666666666,91.98958333333331,-3
21.52291666666666,91.99374999999998,-4
21.52291666666666,91.99791666666664,-2
21.52291666666666,92.0020833333333,1
21.52291666666666,92.00625000000002,5
21.52291666666666,92.01041666666669,8
21.52291666666666,92.01458333333335,7
21.52291666666666,92.01875000000001,5
21.52291666666666,92.02291666666667,5
21.527083333333337,91.78541666666666,-21
21.527083333333337,91.78958333333333,-23
21.527083333333337,91.79374999999999,-25
21.527083333333337,91.79791666666665,-27
21.527083333333337,91.80208333333331,-29
21.527083333333337,91.80624999999998,-31
21.527083333333337,91.81041666666664,-32
21.527083333333337,91.8145833333333,-33
21.527083333333337,91.81875000000002,-33
21.527083333333337,91.82291666666669,-30
21.527083333333337,91.82708333333335,-25
21.527083333333337,91.83125000000001,-18
21.527083333333337,91.83541666666667,-11
21.527083333333337,91.83958333333334,-5
21.527083333333337,91.84375,-1
21.527083333333337,91.84791666666666,2
21.527083333333337,91.85208333333333,4
21.527083333333337,91.85624999999999,5
21.527083333333337,91.86041666666665,5
21.527083333333337,91.86458333333331,6
21.527083333333337,91.86874999999998,6
21.527083333333337,91.87291666666664,6
21.527083333333337,91.8770833333333,7
21.527083333333337,91.88125000000002,7
21.527083333333337,91.88541666666669,6
21.527083333333337,91.88958333333335,6
21.527083333333337,91.89375000000001,6
21.527083333333337,91.89791666666667,6
21.527083333333337,91.90208333333334,4
21.527083333333337,91.90625,3
21.527083333333337,91.91041666666666,2
21.527083333333337,91.91458333333333,2
21.527083333333337,91.91874999999999,2
21.527083333333337,91.92291666666665,3
21.527083333333337,91.92708333333331,2
21.527083333333337,91.93124999999998,4
21.527083333333337,91.93541666666664,4
21.527083333333337,91.9395833333333,4
21.527083333333337,91.94375000000002,5
21.527083333333337,91.94791666666669,5
21.527083333333337,91.95208333333335,7
21.527083333333337,91.95625000000001,9
21.527083333333337,91.96041666666667,5
21.527083333333337,91.96458333333334,6
21.527083333333337,91.96875,9
21.527083333333337,91.97291666666666,13
21.527083333333337,91.97708333333333,6
21.527083333333337,91.98124999999999,3
21.527083333333337,91.98541666666665,0
21.527083333333337,91.98958333333331,-2
21.527083333333337,91.99374999999998,-3
21.527083333333337,91.99791666666664,-2
21.527083333333337,92.0020833333333,0
21.527083333333337,92.00625000000002,3
21.527083333333337,92.01041666666669,6
21.527083333333337,92.01458333333335,5
21.527083333333337,92.01875000000001,5
21.527083333333337,92.02291666666667,5
21.53125,91.78541666666666,-22
21.53125,91.78958333333333,-24
21.53125,91.79374999999999,-26
21.53125,91.79791666666665,-28
21.53125,91.80208333333331,-29
21.53125,91.80624999999998,-31
21.53125,91.81041666666664,-32
21.53125,91.8145833333333,-32
21.53125,91.81875000000002,-31
21.53125,91.82291666666669,-28
21.53125,91.82708333333335,-22
21.53125,91.83125000000001,-16
21.53125,91.83541666666667,-9
21.53125,91.83958333333334,-4
21.53125,91.84375,-1
21.53125,91.84791666666666,2
21.53125,91.85208333333333,3
21.53125,91.85624999999999,4
21.53125,91.86041666666665,5
21.53125,91.86458333333331,5
21.53125,91.86874999999998,5
21.53125,91.87291666666664,6
21.53125,91.8770833333333,6
21.53125,91.88125000000002,6
21.53125,91.88541666666669,6
21.53125,91.88958333333335,6
21.53125,91.89375000000001,4
21.53125,91.89791666666667,3
21.53125,91.90208333333334,2
21.53125,91.90625,2
21.53125,91.91041666666666,3
21.53125,91.91458333333333,1
21.53125,91.91874999999999,2
21.53125,91.92291666666665,3
21.53125,91.92708333333331,3
21.53125,91.93124999999998,4
21.53125,91.93541666666664,6
21.53125,91.9395833333333,7
21.53125,91.94375000000002,8
21.53125,91.94791666666669,8
21.53125,91.95208333333335,10
21.53125,91.95625000000001,7
21.53125,91.96041666666667,5
21.53125,91.96458333333334,7
21.53125,91.96875,14
21.53125,91.97291666666666,23
21.53125,91.97708333333333,8
21.53125,91.98124999999999,5
21.53125,91.98541666666665,1
21.53125,91.98958333333331,-2
21.53125,91.99374999999998,-3
21.53125,91.99791666666664,-2
21.53125,92.0020833333333,0
21.53125,92.00625000000002,5
21.53125,92.01041666666669,5
21.53125,92.01458333333335,5
21.53125,92.01875000000001,5
21.53125,92.02291666666667,4
21.535416666666663,91.78541666666666,-23
21.535416666666663,91.78958333333333,-25
21.535416666666663,91.79374999999999,-27
21.535416666666663,91.79791666666665,-28
21.535416666666663,91.80208333333331,-30
21.535416666666663,91.80624999999998,-31
21.535416666666663,91.81041666666664,-31
21.535416666666663,91.8145833333333,-31
21.535416666666663,91.81875000000002,-30
21.535416666666663,91.82291666666669,-27
21.535416666666663,91.82708333333335,-21
21.535416666666663,91.83125000000001,-15
21.535416666666663,91.83541666666667,-7
21.535416666666663,91.83958333333334,-4
21.535416666666663,91.84375,-1
21.535416666666663,91.84791666666666,1
21.535416666666663,91.85208333333333,2
21.535416666666663,91.85624999999999,4
21.535416666666663,91.86041666666665,4
21.535416666666663,91.86458333333331,4
21.535416666666663,91.86874999999998,4
21.535416666666663,91.87291666666664,5
21.535416666666663,91.8770833333333,5
21.535416666666663,91.88125000000002,5
21.535416666666663,91.88541666666669,5
21.535416666666663,91.88958333333335,5
21.535416666666663,91.89375000000001,5
21.535416666666663,91.89791666666667,5
21.535416666666663,91.90208333333334,2
21.535416666666663,91.90625,2
21.535416666666663,91.91041666666666,3
21.535416666666663,91.91458333333333,3
21.535416666666663,91.91874999999999,3
21.535416666666663,91.92291666666665,3
21.535416666666663,91.92708333333331,4
21.535416666666663,91.93124999999998,7
21.535416666666663,91.93541666666664,9
21.535416666666663,91.9395833333333,9
21.535416666666663,91.94375000000002,12
21.535416666666663,91.94791666666669,10
21.535416666666663,91.95208333333335,9
21.535416666666663,91.95625000000001,8
21.535416666666663,91.96041666666667,8
21.535416666666663,91.96458333333334,10
21.535416666666663,91.96875,17
21.535416666666663,91.97291666666666,23
21.535416666666663,91.97708333333333,19
21.535416666666663,91.98124999999999,6
21.535416666666663,91.98541666666665,2
21.535416666666663,91.98958333333331,-2
21.535416666666663,91.99374999999998,-4
21.535416666666663,91.99791666666664,-2
21.535416666666663,92.0020833333333,0
21.535416666666663,92.00625000000002,4
21.535416666666663,92.01041666666669,4
21.535416666666663,92.01458333333335,5
21.535416666666663,92.01875000000001,5
21.535416666666663,92.02291666666667,4
21.539583333333326,91.78541666666666,-24
21.539583333333326,91.78958333333333,-26
21.539583333333326,91.79374999999999,-27
21.539583333333326,91.79791666666665,-29
21.539583333333326,91.80208333333331,-30
21.539583333333326,91.80624999999998,-31
21.539583333333326,91.81041666666664,-32
21.539583333333326,91.8145833333333,-31
21.539583333333326,91.81875000000002,-30
21.539583333333326,91.82291666666669,-28
21.539583333333326,91.82708333333335,-22
21.539583333333326,91.83125000000001,-16
21.539583333333326,91.83541666666667,-9
21.539583333333326,91.83958333333334,-6
21.539583333333326,91.84375,-3
21.539583333333326,91.84791666666666,-1
21.539583333333326,91.85208333333333,1
21.539583333333326,91.85624999999999,2
21.539583333333326,91.86041666666665,2
21.539583333333326,91.86458333333331,2
21.539583333333326,91.86874999999998,3
21.539583333333326,91.87291666666664,3
21.539583333333326,91.8770833333333,3
21.539583333333326,91.88125000000002,4
21.539583333333326,91.88541666666669,4
21.539583333333326,91.88958333333335,5
21.539583333333326,91.89375000000001,5
21.539583333333326,91.89791666666667,5
21.539583333333326,91.90208333333334,4
21.539583333333326,91.90625,2
21.539583333333326,91.91041666666666,3
21.539583333333326,91.91458333333333,4
21.539583333333326,91.91874999999999,3
21.539583333333326,91.92291666666665,2
21.539583333333326,91.92708333333331,3
21.539583333333326,91.93124999999998,11
21.539583333333326,91.93541666666664,12
21.539583333333326,91.9395833333333,10
21.539583333333326,91.94375000000002,9
21.539583333333326,91.94791666666669,12
21.539583333333326,91.95208333333335,11
21.539583333333326,91.95625000000001,10
21.539583333333326,91.96041666666667,11
21.539583333333326,91.96458333333334,14
21.539583333333326,91.96875,17
21.539583333333326,91.97291666666666,27
21.539583333333326,91.97708333333333,20
21.539583333333326,91.98124999999999,6
21.539583333333326,91.98541666666665,2
21.539583333333326,91.98958333333331,-2
21.539583333333326,91.99374999999998,-4
21.539583333333326,91.99791666666664,-2
21.539583333333326,92.0020833333333,0
21.539583333333326,92.00625000000002,4
21.539583333333326,92.01041666666669,4
21.539583333333326,92.01458333333335,5
21.539583333333326,92.01875000000001,4
21.539583333333326,92.02291666666667,3
21.543750000000003,91.78541666666666,-25
21.543750000000003,91.78958333333333,-27
21.543750000000003,91.79374999999999,-28
21.543750000000003,91.79791666666665,-29
21.543750000000003,91.80208333333331,-30
21.543750000000003,91.80624999999998,-31
21.543750000000003,91.81041666666664,-32
21.543750000000003,91.8145833333333,-32
21.543750000000003,91.81875000000002,-31
21.543750000000003,91.82291666666669,-29
21.543750000000003,91.82708333333335,-23
21.543750000000003,91.83125000000001,-17
21.543750000000003,91.83541666666667,-11
21.543750000000003,91.83958333333334,-7
21.543750000000003,91.84375,-5
21.543750000000003,91.84791666666666,-2
21.543750000000003,91.85208333333333,-1
21.543750000000003,91.85624999999999,0
21.543750000000003,91.86041666666665,0
21.543750000000003,91.86458333333331,1
21.543750000000003,91.86874999999998,1
21.543750000000003,91.87291666666664,1
21.543750000000003,91.8770833333333,1
21.543750000000003,91.88125000000002,2
21.543750000000003,91.88541666666669,3
21.543750000000003,91.88958333333335,4
21.543750000000003,91.89375000000001,4
21.543750000000003,91.89791666666667,4
21.543750000000003,91.90208333333334,4
21.543750000000003,91.90625,4
21.543750000000003,91.91041666666666,3
21.543750000000003,91.91458333333333,2
21.543750000000003,91.91874999999999,2
21.543750000000003,91.92291666666665,1
21.543750000000003,91.92708333333331,4
21.543750000000003,91.93124999999998,11
21.543750000000003,91.93541666666664,11
21.543750000000003,91.9395833333333,9
21.543750000000003,91.94375000000002,10
21.543750000000003,91.94791666666669,10
21.543750000000003,91.95208333333335,10
21.543750000000003,91.95625000000001,12
21.543750000000003,91.96041666666667,9
21.543750000000003,91.96458333333334,12
21.543750000000003,91.96875,12
21.543750000000003,91.97291666666666,12
21.543750000000003,91.97708333333333,10
21.543750000000003,91.98124999999999,7
21.543750000000003,91.98541666666665,2
21.543750000000003,91.98958333333331,-2
21.543750000000003,91.99374999999998,-4
21.543750000000003,91.99791666666664,-3
21.543750000000003,92.0020833333333,0
21.543750000000003,92.00625000000002,3
21.543750000000003,92.01041666666669,4
21.543750000000003,92.01458333333335,4
21.543750000000003,92.01875000000001,4
21.543750000000003,92.02291666666667,5
21.547916666666666,91.78541666666666,-25
21.547916666666666,91.78958333333333,-27
21.547916666666666,91.79374999999999,-28
21.547916666666666,91.79791666666665,-29
21.547916666666666,91.80208333333331,-30
21.547916666666666,91.80624999999998,-31
21.547916666666666,91.81041666666664,-32
21.547916666666666,91.8145833333333,-32
21.547916666666666,91.81875000000002,-31
21.547916666666666,91.82291666666669,-29
21.547916666666666,91.82708333333335,-24
21.547916666666666,91.83125000000001,-17
21.547916666666666,91.83541666666667,-11
21.547916666666666,91.83958333333334,-7
21.547916666666666,91.84375,-4
21.547916666666666,91.84791666666666,-2
21.547916666666666,91.85208333333333,-1
21.547916666666666,91.85624999999999,-1
21.547916666666666,91.86041666666665,0
21.547916666666666,91.86458333333331,0
21.547916666666666,91.86874999999998,0
21.547916666666666,91.87291666666664,0
21.547916666666666,91.8770833333333,0
21.547916666666666,91.88125000000002,1
21.547916666666666,91.88541666666669,2
21.547916666666666,91.88958333333335,3
21.547916666666666,91.89375000000001,4
21.547916666666666,91.89791666666667,3
21.547916666666666,91.90208333333334,4
21.547916666666666,91.90625,3
21.547916666666666,91.91041666666666,3
21.547916666666666,91.91458333333333,3
21.547916666666666,91.91874999999999,2
21.547916666666666,91.92291666666665,2
21.547916666666666,91.92708333333331,7
21.547916666666666,91.93124999999998,13
21.547916666666666,91.93541666666664,13
21.547916666666666,91.9395833333333,12
21.547916666666666,91.94375000000002,13
21.547916666666666,91.94791666666669,17
21.547916666666666,91.95208333333335,15
21.547916666666666,91.95625000000001,10
21.547916666666666,91.96041666666667,8
21.547916666666666,91.96458333333334,8
21.547916666666666,91.96875,7
21.547916666666666,91.97291666666666,5
21.547916666666666,91.97708333333333,9
21.547916666666666,91.98124999999999,7
21.547916666666666,91.98541666666665,4
21.547916666666666,91.98958333333331,0
21.547916666666666,91.99374999999998,-3
21.547916666666666,91.99791666666664,-2
21.547916666666666,92.0020833333333,1
21.547916666666666,92.00625000000002,5
21.547916666666666,92.01041666666669,4
21.547916666666666,92.01458333333335,6
21.547916666666666,92.01875000000001,6
21.547916666666666,92.02291666666667,5
21.55208333333333,91.78541666666666,-26
21.55208333333333,91.78958333333333,-28
21.55208333333333,91.79374999999999,-29
21.55208333333333,91.79791666666665,-30
21.55208333333333,91.80208333333331,-30
21.55208333333333,91.80624999999998,-31
21.55208333333333,91.81041666666664,-32
21.55208333333333,91.8145833333333,-32
21.55208333333333,91.81875000000002,-31
21.55208333333333,91.82291666666669,-29
21.55208333333333,91.82708333333335,-23
21.55208333333333,91.83125000000001,-16
21.55208333333333,91.83541666666667,-10
21.55208333333333,91.83958333333334,-6
21.55208333333333,91.84375,-2
21.55208333333333,91.84791666666666,-1
21.55208333333333,91.85208333333333,-1
21.55208333333333,91.85624999999999,-1
21.55208333333333,91.86041666666665,0
21.55208333333333,91.86458333333331,0
21.55208333333333,91.86874999999998,0
21.55208333333333,91.87291666666664,-1
21.55208333333333,91.8770833333333,-1
21.55208333333333,91.88125000000002,0
21.55208333333333,91.88541666666669,2
21.55208333333333,91.88958333333335,3
21.55208333333333,91.89375000000001,4
21.55208333333333,91.89791666666667,3
21.55208333333333,91.90208333333334,3
21.55208333333333,91.90625,2
21.55208333333333,91.91041666666666,3
21.55208333333333,91.91458333333333,2
21.55208333333333,91.91874999999999,2
21.55208333333333,91.92291666666665,3
21.55208333333333,91.92708333333331,8
21.55208333333333,91.93124999999998,13
21.55208333333333,91.93541666666664,13
21.55208333333333,91.9395833333333,17
21.55208333333333,91.94375000000002,21
21.55208333333333,91.94791666666669,20
21.55208333333333,91.95208333333335,18
21.55208333333333,91.95625000000001,16
21.55208333333333,91.96041666666667,11
21.55208333333333,91.96458333333334,8
21.55208333333333,91.96875,7
21.55208333333333,91.97291666666666,16
21.55208333333333,91.97708333333333,24
21.55208333333333,91.98124999999999,15
21.55208333333333,91.98541666666665,6
21.55208333333333,91.98958333333331,2
21.55208333333333,91.99374999999998,-2
21.55208333333333,91.99791666666664,-1
21.55208333333333,92.0020833333333,7
21.55208333333333,92.00625000000002,5
21.55208333333333,92.01041666666669,3
21.55208333333333,92.01458333333335,4
21.55208333333333,92.01875000000001,5
21.55208333333333,92.02291666666667,4
21.55624999999999,91.78541666666666,-27
21.55624999999999,91.78958333333333,-28
21.55624999999999,91.79374999999999,-29
21.55624999999999,91.79791666666665,-29
21.55624999999999,91.80208333333331,-30
21.55624999999999,91.80624999999998,-31
21.55624999999999,91.81041666666664,-31
21.55624999999999,91.8145833333333,-30
21.55624999999999,91.81875000000002,-29
21.55624999999999,91.82291666666669,-25
21.55624999999999,91.82708333333335,-20
21.55624999999999,91.83125000000001,-15
21.55624999999999,91.83541666666667,-9
21.55624999999999,91.83958333333334,-4
21.55624999999999,91.84375,-1
21.55624999999999,91.84791666666666,0
21.55624999999999,91.85208333333333,0
21.55624999999999,91.85624999999999,1
21.55624999999999,91.86041666666665,0
21.55624999999999,91.86458333333331,0
21.55624999999999,91.86874999999998,0
21.55624999999999,91.87291666666664,0
21.55624999999999,91.8770833333333,0
21.55624999999999,91.88125000000002,1
21.55624999999999,91.88541666666669,2
21.55624999999999,91.88958333333335,3
21.55624999999999,91.89375000000001,4
21.55624999999999,91.89791666666667,2
21.55624999999999,91.90208333333334,3
21.55624999999999,91.90625,3
21.55624999999999,91.91041666666666,2
21.55624999999999,91.91458333333333,2
21.55624999999999,91.91874999999999,3
21.55624999999999,91.92291666666665,4
21.55624999999999,91.92708333333331,9
21.55624999999999,91.93124999999998,13
21.55624999999999,91.93541666666664,24
21.55624999999999,91.9395833333333,32
21.55624999999999,91.94375000000002,21
21.55624999999999,91.94791666666669,16
21.55624999999999,91.95208333333335,12
21.55624999999999,91.95625000000001,10
21.55624999999999,91.96041666666667,8
21.55624999999999,91.96458333333334,8
21.55624999999999,91.96875,14
21.55624999999999,91.97291666666666,27
21.55624999999999,91.97708333333333,34
21.55624999999999,91.98124999999999,21
21.55624999999999,91.98541666666665,8
21.55624999999999,91.98958333333331,5
21.55624999999999,91.99374999999998,2
21.55624999999999,91.99791666666664,1
21.55624999999999,92.0020833333333,6
21.55624999999999,92.00625000000002,4
21.55624999999999,92.01041666666669,3
21.55624999999999,92.01458333333335,4
21.55624999999999,92.01875000000001,3
21.55624999999999,92.02291666666667,3
21.56041666666667,91.78541666666666,-27
21.56041666666667,91.78958333333333,-28
21.56041666666667,91.79374999999999,-29
21.56041666666667,91.79791666666665,-29
21.56041666666667,91.80208333333331,-30
21.56041666666667,91.80624999999998,-30
21.56041666666667,91.81041666666664,-30
21.56041666666667,91.8145833333333,-29
21.56041666666667,91.81875000000002,-26
21.56041666666667,91.82291666666669,-23
21.56041666666667,91.82708333333335,-18
21.56041666666667,91.83125000000001,-13
21.56041666666667,91.83541666666667,-7
21.56041666666667,91.83958333333334,-3
21.56041666666667,91.84375,0
21.56041666666667,91.84791666666666,1
21.56041666666667,91.85208333333333,1
21.56041666666667,91.85624999999999,2
21.56041666666667,91.86041666666665,1
21.56041666666667,91.86458333333331,1
21.56041666666667,91.86874999999998,1
21.56041666666667,91.87291666666664,1
21.56041666666667,91.8770833333333,1
21.56041666666667,91.88125000000002,2
21.56041666666667,91.88541666666669,2
21.56041666666667,91.88958333333335,3
21.56041666666667,91.89375000000001,4
21.56041666666667,91.89791666666667,3
21.56041666666667,91.90208333333334,2
21.56041666666667,91.90625,3
21.56041666666667,91.91041666666666,4
21.56041666666667,91.91458333333333,6
21.56041666666667,91.91874999999999,3
21.56041666666667,91.92291666666665,3
21.56041666666667,91.92708333333331,12
21.56041666666667,91.93124999999998,19
21.56041666666667,91.93541666666664,25
21.56041666666667,91.9395833333333,29
21.56041666666667,91.94375000000002,21
21.56041666666667,91.94791666666669,18
21.56041666666667,91.95208333333335,13
21.56041666666667,91.95625000000001,13
21.56041666666667,91.96041666666667,12
21.56041666666667,91.96458333333334,9
21.56041666666667,91.96875,18
21.56041666666667,91.97291666666666,35
21.56041666666667,91.97708333333333,37
21.56041666666667,91.98124999999999,22
21.56041666666667,91.98541666666665,11
21.56041666666667,91.98958333333331,7
21.56041666666667,91.99374999999998,5
21.56041666666667,91.99791666666664,3
21.56041666666667,92.0020833333333,4
21.56041666666667,92.00625000000002,3
21.56041666666667,92.01041666666669,3
21.56041666666667,92.01458333333335,4
21.56041666666667,92.01875000000001,3
21.56041666666667,92.02291666666667,3
21.56458333333333,91.78541666666666,-28
21.56458333333333,91.78958333333333,-28
21.56458333333333,91.79374999999999,-29
21.56458333333333,91.79791666666665,-29
21.56458333333333,91.80208333333331,-29
21.56458333333333,91.80624999999998,-30
21.56458333333333,91.81041666666664,-29
21.56458333333333,91.8145833333333,-27
21.56458333333333,91.81875000000002,-25
21.56458333333333,91.82291666666669,-21
21.56458333333333,91.82708333333335,-17
21.56458333333333,91.83125000000001,-12
21.56458333333333,91.83541666666667,-7
21.56458333333333,91.83958333333334,-3
21.56458333333333,91.84375,0
21.56458333333333,91.84791666666666,1
21.56458333333333,91.85208333333333,2
21.56458333333333,91.85624999999999,2
21.56458333333333,91.86041666666665,2
21.56458333333333,91.86458333333331,2
21.56458333333333,91.86874999999998,2
21.56458333333333,91.87291666666664,2
21.56458333333333,91.8770833333333,2
21.56458333333333,91.88125000000002,2
21.56458333333333,91.88541666666669,3
21.56458333333333,91.88958333333335,3
21.56458333333333,91.89375000000001,3
21.56458333333333,91.89791666666667,3
21.56458333333333,91.90208333333334,2
21.56458333333333,91.90625,3
21.56458333333333,91.91041666666666,2
21.56458333333333,91.91458333333333,3
21.56458333333333,91.91874999999999,3
21.56458333333333,91.92291666666665,5
21.56458333333333,91.92708333333331,17
21.56458333333333,91.93124999999998,27
21.56458333333333,91.93541666666664,30
21.56458333333333,91.9395833333333,30
21.56458333333333,91.94375000000002,23
21.56458333333333,91.94791666666669,19
21.56458333333333,91.95208333333335,17
21.56458333333333,91.95625000000001,14
21.56458333333333,91.96041666666667,12
21.56458333333333,91.96458333333334,13
21.56458333333333,91.96875,15
21.56458333333333,91.97291666666666,30
21.56458333333333,91.97708333333333,36
21.56458333333333,91.98124999999999,23
21.56458333333333,91.98541666666665,13
21.56458333333333,91.98958333333331,9
21.56458333333333,91.99374999999998,6
21.56458333333333,91.99791666666664,5
21.56458333333333,92.0020833333333,4
21.56458333333333,92.00625000000002,3
21.56458333333333,92.01041666666669,3
21.56458333333333,92.01458333333335,3
21.56458333333333,92.01875000000001,3
21.56458333333333,92.02291666666667,3
21.568749999999994,91.78541666666666,-28
21.568749999999994,91.78958333333333,-28
21.568749999999994,91.79374999999999,-29
21.568749999999994,91.79791666666665,-29
21.568749999999994,91.80208333333331,-29
21.568749999999994,91.80624999999998,-29
21.568749999999994,91.81041666666664,-28
21.568749999999994,91.8145833333333,-26
21.568749999999994,91.81875000000002,-24
21.568749999999994,91.82291666666669,-21
21.568749999999994,91.82708333333335,-17
21.568749999999994,91.83125000000001,-12
21.568749999999994,91.83541666666667,-7
21.568749999999994,91.83958333333334,-3
21.568749999999994,91.84375,-1
21.568749999999994,91.84791666666666,0
21.568749999999994,91.85208333333333,1
21.568749999999994,91.85624999999999,2
21.568749999999994,91.86041666666665,2
21.568749999999994,91.86458333333331,2
21.568749999999994,91.86874999999998,2
21.568749999999994,91.87291666666664,2
21.568749999999994,91.8770833333333,2
21.568749999999994,91.88125000000002,3
21.568749999999994,91.88541666666669,3
21.568749999999994,91.88958333333335,3
21.568749999999994,91.89375000000001,3
21.568749999999994,91.89791666666667,3
21.568749999999994,91.90208333333334,3
21.568749999999994,91.90625,2
21.568749999999994,91.91041666666666,2
21.568749999999994,91.91458333333333,1
21.568749999999994,91.91874999999999,3
21.568749999999994,91.92291666666665,6
21.568749999999994,91.92708333333331,19
21.568749999999994,91.93124999999998,25
21.568749999999994,91.93541666666664,31
21.568749999999994,91.9395833333333,27
21.568749999999994,91.94375000000002,24
